Region,Country,Year,Month_nbr,Quarter_desc,Month_desc,Product_line,Sale_Amount,Sale_Plan
America,Canada,1977,8,Q3,August,Computers,1451,905
America,Canada,1978,8,Q3,August,Furniture,1482,8324
America,Canada,1979,8,Q3,August,Home,1242,6393
America,Canada,1980,8,Q3,August,Grossery,1042,3009
America,Canada,1981,8,Q3,August,Electronics,1079,1741
America,Canada,1982,8,Q3,August,Electronics,1271,9006
America,Canada,1983,8,Q3,August,Hardware,1108,4065
America,Canada,1984,8,Q3,August,Computers,939,9721
America,Canada,1985,8,Q3,August,Furniture,1227,9241
America,Canada,1986,8,Q3,August,Home,1379,3489
America,Canada,1987,8,Q3,August,Grossery,1332,394
America,Canada,1988,8,Q3,August,Electronics,1311,7333
America,Canada,1989,8,Q3,August,Electronics,911,4044
America,Canada,1990,8,Q3,August,Hardware,1008,9147
America,Canada,1991,8,Q3,August,Computers,1336,1019
America,Canada,1992,8,Q3,August,Furniture,1427,3095
America,Canada,1993,8,Q3,August,Home,1453,5672
America,Canada,1994,8,Q3,August,Grossery,1079,5296
America,Canada,1995,8,Q3,August,Electronics,1034,5676
America,Canada,1996,8,Q3,August,Electronics,841,2559
America,Canada,1997,8,Q3,August,Hardware,1245,1987
America,Canada,1998,8,Q3,August,Computers,1103,653
America,Canada,1999,8,Q3,August,Furniture,1086,7537
America,Canada,2000,8,Q3,August,Home,1000,1472
America,Canada,2001,8,Q3,August,Grossery,1445,5631
America,Canada,2002,8,Q3,August,Electronics,926,2118
America,Canada,2003,8,Q3,August,Electronics,1282,3833
America,Canada,2004,8,Q3,August,Hardware,982,1475
America,Canada,2005,8,Q3,August,Computers,1004,8314
America,Canada,2006,8,Q3,August,Furniture,1468,3308
America,Canada,2007,8,Q3,August,Home,1134,1457
America,Canada,2008,8,Q3,August,Grossery,1467,6630
America,Canada,2009,8,Q3,August,Electronics,1193,5460
America,Canada,2010,8,Q3,August,Electronics,1455,9359
America,Canada,2011,8,Q3,August,Hardware,859,9791
America,Canada,2012,8,Q3,August,Computers,1417,906
America,Canada,2013,8,Q3,August,Furniture,1218,9344
America,Canada,2014,8,Q3,August,Home,947,8894
America,Canada,2015,8,Q3,August,Grossery,927,9039
America,Canada,2016,8,Q3,August,Electronics,1284,1818
America,Canada,2017,8,Q3,August,Electronics,1337,6705
America,Canada,1960,9,Q3,September,Electronics,885,7246
America,Canada,1961,9,Q3,September,Electronics,1198,9617
America,Canada,1962,9,Q3,September,Hardware,1003,1188
America,Canada,1963,9,Q3,September,Computers,1206,7517
America,Canada,1964,9,Q3,September,Furniture,1000,7160
America,Canada,1965,9,Q3,September,Home,1315,470
America,Canada,1966,9,Q3,September,Grossery,1478,9914
America,Canada,1967,9,Q3,September,Electronics,932,1944
America,Canada,1968,9,Q3,September,Electronics,1085,5383
America,Canada,1969,9,Q3,September,Hardware,1395,8478
America,Canada,1970,9,Q3,September,Computers,1363,233
America,Canada,1971,9,Q3,September,Furniture,1002,3296
America,Canada,1972,9,Q3,September,Home,1489,6028
America,Canada,1973,9,Q3,September,Grossery,1250,2059
America,Canada,1974,9,Q3,September,Electronics,1471,7003
America,Canada,1975,9,Q3,September,Electronics,1493,6967
America,Canada,1976,9,Q3,September,Hardware,1099,2180
America,Canada,1977,9,Q3,September,Computers,976,1759
America,Canada,1978,9,Q3,September,Furniture,885,3749
America,Canada,1979,9,Q3,September,Home,1162,9729
America,Canada,1980,9,Q3,September,Grossery,874,4480
America,Canada,1981,9,Q3,September,Electronics,1248,3519
America,Canada,1982,9,Q3,September,Electronics,822,233
America,Canada,1983,9,Q3,September,Hardware,1328,372
America,Canada,1984,9,Q3,September,Computers,1272,2374
America,Canada,1985,9,Q3,September,Furniture,916,4924
America,Canada,1986,9,Q3,September,Home,1253,7267
America,Canada,1987,9,Q3,September,Grossery,916,3422
America,Canada,1988,9,Q3,September,Electronics,802,5142
America,Canada,1989,9,Q3,September,Electronics,1435,2894
America,Canada,1990,9,Q3,September,Hardware,1051,310
America,Canada,1991,9,Q3,September,Computers,1352,5400
America,Canada,1992,9,Q3,September,Furniture,896,1761
America,Canada,1993,9,Q3,September,Home,1401,6317
America,Canada,1994,9,Q3,September,Grossery,1096,7817
America,Canada,1995,9,Q3,September,Electronics,971,1087
America,Canada,1996,9,Q3,September,Electronics,1254,4935
America,Canada,1997,9,Q3,September,Hardware,1218,9767
America,Canada,1998,9,Q3,September,Computers,1364,5046
America,Canada,1999,9,Q3,September,Furniture,1432,7816
America,Canada,2000,9,Q3,September,Home,804,919
America,Canada,2001,9,Q3,September,Grossery,1471,7762
America,Canada,2002,9,Q3,September,Electronics,1170,8073
America,Canada,2003,9,Q3,September,Electronics,979,7573
America,Canada,2004,9,Q3,September,Hardware,1402,7885
America,Canada,2005,9,Q3,September,Computers,1148,5608
America,Canada,2006,9,Q3,September,Furniture,1269,1298
America,Canada,2007,9,Q3,September,Home,1314,328
America,Canada,2008,9,Q3,September,Grossery,1235,8135
America,Canada,2009,9,Q3,September,Electronics,1318,5909
America,Canada,2010,9,Q3,September,Electronics,1289,623
America,Canada,2011,9,Q3,September,Hardware,1456,4689
America,Canada,2012,9,Q3,September,Computers,965,4224
America,Canada,2013,9,Q3,September,Furniture,1387,8484
America,Canada,2014,9,Q3,September,Home,889,7716
America,Canada,2015,9,Q3,September,Grossery,1311,8417
America,Canada,2016,9,Q3,September,Electronics,918,2226
America,Canada,2017,9,Q3,September,Electronics,1122,2373
America,Canada,1960,10,Q4,October,Electronics,835,2981
America,Canada,1961,10,Q4,October,Electronics,1147,8914
America,Canada,1962,10,Q4,October,Hardware,960,7604
America,Canada,1963,10,Q4,October,Computers,1340,804
America,Canada,1964,10,Q4,October,Furniture,1236,9273
America,Canada,1965,10,Q4,October,Home,864,7900
America,Canada,1966,10,Q4,October,Grossery,970,1895
America,Canada,1967,10,Q4,October,Electronics,1104,2626
America,Canada,1968,10,Q4,October,Electronics,879,9643
America,Canada,1969,10,Q4,October,Hardware,1140,6409
America,Canada,1970,10,Q4,October,Computers,1153,5216
America,Canada,1971,10,Q4,October,Furniture,962,9161
America,Canada,1972,10,Q4,October,Home,1122,7420
America,Canada,1973,10,Q4,October,Grossery,866,5509
America,Canada,1974,10,Q4,October,Electronics,1280,2844
America,Canada,1975,10,Q4,October,Electronics,1417,1581
America,Canada,1976,10,Q4,October,Hardware,1046,2003
America,Canada,1977,10,Q4,October,Computers,946,1668
America,Canada,1978,10,Q4,October,Furniture,1076,6306
America,Canada,1979,10,Q4,October,Home,1463,8008
America,Canada,1980,10,Q4,October,Grossery,836,4816
America,Canada,1981,10,Q4,October,Electronics,1002,4095
America,Canada,1982,10,Q4,October,Electronics,1424,7501
America,Canada,1983,10,Q4,October,Hardware,890,9034
America,Canada,1984,10,Q4,October,Computers,1219,4993
America,Canada,1985,10,Q4,October,Furniture,1247,1372
America,Canada,1986,10,Q4,October,Home,1161,5406
America,Canada,1987,10,Q4,October,Grossery,1133,1607
America,Canada,1988,10,Q4,October,Electronics,919,9030
America,Canada,1989,10,Q4,October,Electronics,1137,3357
America,Canada,1990,10,Q4,October,Hardware,834,4526
America,Canada,1991,10,Q4,October,Computers,988,9109
America,Canada,1992,10,Q4,October,Furniture,1319,9605
America,Canada,1993,10,Q4,October,Home,839,755
America,Canada,1994,10,Q4,October,Grossery,1440,1048
America,Canada,1995,10,Q4,October,Electronics,1016,9785
America,Canada,1996,10,Q4,October,Electronics,1312,3840
America,Canada,1997,10,Q4,October,Hardware,1090,9857
America,Canada,1998,10,Q4,October,Computers,1489,7535
America,Canada,1999,10,Q4,October,Furniture,1044,4295
America,Canada,2000,10,Q4,October,Home,1413,1028
America,Canada,2001,10,Q4,October,Grossery,1277,7544
America,Canada,2002,10,Q4,October,Electronics,1085,9514
America,Canada,2003,10,Q4,October,Electronics,1099,3679
America,Canada,2004,10,Q4,October,Hardware,823,782
America,Canada,2005,10,Q4,October,Computers,1003,4233
America,Canada,2006,10,Q4,October,Furniture,1308,8104
America,Canada,2007,10,Q4,October,Home,1360,8710
America,Canada,2008,10,Q4,October,Grossery,1166,1034
America,Canada,2009,10,Q4,October,Electronics,1348,639
America,Canada,2010,10,Q4,October,Electronics,840,8900
America,Canada,2011,10,Q4,October,Hardware,1216,1207
America,Canada,2012,10,Q4,October,Computers,807,2589
America,Canada,2013,10,Q4,October,Furniture,896,5297
America,Canada,2014,10,Q4,October,Home,1021,3983
America,Canada,2015,10,Q4,October,Grossery,1076,9111
America,Canada,2016,10,Q4,October,Electronics,1010,2076
America,Canada,2017,10,Q4,October,Electronics,1127,597
America,Canada,1960,11,Q4,November,Electronics,980,6894
America,Canada,1961,11,Q4,November,Electronics,1050,2546
America,Canada,1962,11,Q4,November,Hardware,1407,4858
America,Canada,1963,11,Q4,November,Computers,1293,7057
America,Canada,1964,11,Q4,November,Furniture,1243,1208
America,Canada,1965,11,Q4,November,Home,1387,793
America,Canada,1966,11,Q4,November,Grossery,1410,8996
America,Canada,1967,11,Q4,November,Electronics,1198,3031
America,Canada,1968,11,Q4,November,Electronics,962,4194
America,Canada,1969,11,Q4,November,Hardware,1155,8300
America,Canada,1970,11,Q4,November,Computers,1234,3915
America,Canada,1971,11,Q4,November,Furniture,948,1418
America,Canada,1972,11,Q4,November,Home,1377,5596
America,Canada,1973,11,Q4,November,Grossery,883,4718
America,Canada,1974,11,Q4,November,Electronics,884,9547
America,Canada,1975,11,Q4,November,Electronics,1464,4650
America,Canada,1976,11,Q4,November,Hardware,1204,4535
America,Canada,1977,11,Q4,November,Computers,398,8268
America,Canada,1978,11,Q4,November,Furniture,111,3120
America,Canada,1979,11,Q4,November,Home,122,1290
America,Canada,1980,11,Q4,November,Grossery,387,9890
America,Canada,1981,11,Q4,November,Electronics,55,2345
America,Canada,1982,11,Q4,November,Electronics,205,243
America,Canada,1983,11,Q4,November,Hardware,133,5780
America,Canada,1984,11,Q4,November,Computers,139,8457
America,Canada,1985,11,Q4,November,Furniture,326,6544
America,Canada,1986,11,Q4,November,Home,430,3980
America,Canada,1987,11,Q4,November,Grossery,358,798
America,Canada,1988,11,Q4,November,Electronics,487,473
America,Canada,1989,11,Q4,November,Electronics,452,3327
America,Canada,1990,11,Q4,November,Hardware,384,5839
America,Canada,1991,11,Q4,November,Computers,370,9226
America,Canada,1992,11,Q4,November,Furniture,163,3700
America,Canada,1993,11,Q4,November,Home,297,9273
America,Canada,1994,11,Q4,November,Grossery,368,7042
America,Canada,1995,11,Q4,November,Electronics,486,659
America,Canada,1996,11,Q4,November,Electronics,296,6986
America,Canada,1997,11,Q4,November,Hardware,331,3951
America,Canada,1998,11,Q4,November,Computers,423,6233
America,Canada,1999,11,Q4,November,Furniture,335,2414
America,Canada,2000,11,Q4,November,Home,332,9271
America,Canada,2001,11,Q4,November,Grossery,348,5145
America,Canada,2002,11,Q4,November,Electronics,317,3638
America,Canada,2003,11,Q4,November,Electronics,300,1863
America,Canada,2004,11,Q4,November,Hardware,497,818
America,Canada,2005,11,Q4,November,Computers,419,5038
America,Canada,2006,11,Q4,November,Furniture,330,7868
America,Canada,2007,11,Q4,November,Home,419,906
America,Canada,2008,11,Q4,November,Grossery,387,8039
America,Canada,2009,11,Q4,November,Electronics,294,5862
America,Canada,2010,11,Q4,November,Electronics,310,6257
America,Canada,2011,11,Q4,November,Hardware,272,4668
America,Canada,2012,11,Q4,November,Computers,291,2651
America,Canada,2013,11,Q4,November,Furniture,205,3560
America,Canada,2014,11,Q4,November,Home,189,5206
America,Canada,2015,11,Q4,November,Grossery,290,6231
America,Canada,2016,11,Q4,November,Electronics,349,9504
America,Canada,2017,11,Q4,November,Electronics,212,8393
America,Canada,1960,12,Q4,December,Electronics,93,5660
America,Canada,1961,12,Q4,December,Electronics,400,7722
America,Canada,1962,12,Q4,December,Hardware,324,2460
America,Canada,1963,12,Q4,December,Computers,54,4791
America,Canada,1964,12,Q4,December,Furniture,248,7971
America,Canada,1965,12,Q4,December,Home,196,3802
America,Canada,1966,12,Q4,December,Grossery,429,7268
America,Canada,1967,12,Q4,December,Electronics,200,5620
America,Canada,1968,12,Q4,December,Electronics,383,3931
America,Canada,1969,12,Q4,December,Hardware,208,8503
America,Canada,1970,12,Q4,December,Computers,84,8552
America,Canada,1971,12,Q4,December,Furniture,74,4211
America,Canada,1972,12,Q4,December,Home,317,5423
America,Canada,1973,12,Q4,December,Grossery,210,7850
America,Canada,1974,12,Q4,December,Electronics,495,6629
America,Canada,1975,12,Q4,December,Electronics,225,495
America,Canada,1976,12,Q4,December,Hardware,451,3211
America,Canada,1977,12,Q4,December,Computers,181,7591
America,Canada,1978,12,Q4,December,Furniture,343,5975
America,Canada,1979,12,Q4,December,Home,121,6156
America,Canada,1980,12,Q4,December,Grossery,469,4192
America,Canada,1981,12,Q4,December,Electronics,188,1141
America,Canada,1982,12,Q4,December,Electronics,414,9900
America,Canada,1983,12,Q4,December,Hardware,158,8584
America,Canada,1984,12,Q4,December,Computers,163,728
America,Canada,1985,12,Q4,December,Furniture,418,8887
America,Canada,1986,12,Q4,December,Home,410,2623
America,Canada,1987,12,Q4,December,Grossery,358,3803
America,Canada,1988,12,Q4,December,Electronics,95,6140
America,Canada,1989,12,Q4,December,Electronics,214,4007
America,Canada,1990,12,Q4,December,Hardware,248,4558
America,Canada,1991,12,Q4,December,Computers,303,8762
America,Canada,1992,12,Q4,December,Furniture,466,1527
America,Canada,1993,12,Q4,December,Home,393,1777
America,Canada,1994,12,Q4,December,Grossery,221,8664
America,Canada,1995,12,Q4,December,Electronics,423,5974
America,Canada,1996,12,Q4,December,Electronics,293,7943
America,Canada,1997,12,Q4,December,Hardware,55,350
America,Canada,1998,12,Q4,December,Computers,275,1259
America,Canada,1999,12,Q4,December,Furniture,96,1053
America,Canada,2000,12,Q4,December,Home,394,9089
America,Canada,2001,12,Q4,December,Grossery,310,757
America,Canada,2002,12,Q4,December,Electronics,165,9245
America,Canada,2003,12,Q4,December,Electronics,365,5327
America,Canada,2004,12,Q4,December,Hardware,372,8935
America,Canada,2005,12,Q4,December,Computers,146,3340
America,Canada,2006,12,Q4,December,Furniture,319,9870
America,Canada,2007,12,Q4,December,Home,336,1348
America,Canada,2008,12,Q4,December,Grossery,73,415
America,Canada,2009,12,Q4,December,Electronics,267,3485
America,Canada,2010,12,Q4,December,Electronics,75,8439
America,Canada,2011,12,Q4,December,Hardware,366,6707
America,Canada,2012,12,Q4,December,Computers,398,9152
America,Canada,2013,12,Q4,December,Furniture,447,2016
America,Canada,2014,12,Q4,December,Home,493,5626
America,Canada,2015,12,Q4,December,Grossery,489,2215
America,Canada,2016,12,Q4,December,Electronics,441,2598
America,Canada,2017,12,Q4,December,Electronics,123,2547
Europe,Itally,1960,1,Q1,January,Electronics,194,7551
Europe,Itally,1961,1,Q1,January,Electronics,423,6485
Europe,Itally,1962,1,Q1,January,Hardware,398,3024
Europe,Itally,1963,1,Q1,January,Computers,120,4913
Europe,Itally,1964,1,Q1,January,Furniture,269,4378
Europe,Itally,1965,1,Q1,January,Home,138,661
Europe,Itally,1966,1,Q1,January,Grossery,317,400
Europe,Itally,1967,1,Q1,January,Electronics,364,2164
Europe,Itally,1968,1,Q1,January,Electronics,282,389
Europe,Itally,1969,1,Q1,January,Hardware,165,9603
Europe,Itally,1970,1,Q1,January,Computers,370,1983
Europe,Itally,1971,1,Q1,January,Furniture,137,2186
Europe,Itally,1972,1,Q1,January,Home,447,1856
Europe,Itally,1973,1,Q1,January,Grossery,78,8788
Europe,Itally,1974,1,Q1,January,Electronics,199,1524
Europe,Itally,1975,1,Q1,January,Electronics,261,4107
Europe,Itally,1976,1,Q1,January,Hardware,278,8641
Europe,Itally,1977,1,Q1,January,Computers,407,7459
Europe,Itally,1978,1,Q1,January,Furniture,304,3533
Europe,Itally,1979,1,Q1,January,Home,102,6939
Europe,Itally,1980,1,Q1,January,Grossery,102,4887
Europe,Itally,1981,1,Q1,January,Electronics,190,1898
Europe,Itally,1982,1,Q1,January,Electronics,318,8125
Europe,Itally,1983,1,Q1,January,Hardware,192,1206
Europe,Itally,1984,1,Q1,January,Computers,309,7117
Europe,Itally,1985,1,Q1,January,Furniture,457,9839
Europe,Itally,1986,1,Q1,January,Home,105,9139
Europe,Itally,1987,1,Q1,January,Grossery,478,3869
Europe,Itally,1988,1,Q1,January,Electronics,311,254
Europe,Itally,1989,1,Q1,January,Electronics,68,8976
Europe,Itally,1990,1,Q1,January,Hardware,475,9869
Europe,Itally,1991,1,Q1,January,Computers,485,2284
Europe,Itally,1992,1,Q1,January,Furniture,241,8281
Europe,Itally,1993,1,Q1,January,Home,317,5181
Europe,Itally,1994,1,Q1,January,Grossery,331,5894
Europe,Itally,1995,1,Q1,January,Electronics,132,3835
Europe,Itally,1996,1,Q1,January,Electronics,118,2894
Europe,Itally,1997,1,Q1,January,Hardware,260,2862
Europe,Itally,1998,1,Q1,January,Computers,465,6724
Europe,Itally,1999,1,Q1,January,Furniture,469,2533
Europe,Itally,2000,1,Q1,January,Home,197,7339
Europe,Itally,2001,1,Q1,January,Grossery,197,714
Europe,Itally,2002,1,Q1,January,Electronics,394,2461
Europe,Itally,2003,1,Q1,January,Electronics,333,4393
Europe,Itally,2004,1,Q1,January,Hardware,460,8554
Europe,Itally,2005,1,Q1,January,Computers,167,7591
Europe,Itally,2006,1,Q1,January,Furniture,331,5021
Europe,Itally,2007,1,Q1,January,Home,282,7077
Europe,Itally,2008,1,Q1,January,Grossery,216,6816
Europe,Itally,2009,1,Q1,January,Electronics,451,1600
Europe,Itally,2010,1,Q1,January,Electronics,348,1522
Europe,Itally,2011,1,Q1,January,Hardware,386,8293
Europe,Itally,2012,1,Q1,January,Computers,79,2654
Europe,Itally,2013,1,Q1,January,Furniture,232,2493
Europe,Itally,2014,1,Q1,January,Home,156,1439
Europe,Itally,2015,1,Q1,January,Grossery,219,408
Europe,Itally,2016,1,Q1,January,Electronics,286,9331
Europe,Itally,2017,1,Q1,January,Electronics,500,3630
Europe,Itally,1960,2,Q1,February,Electronics,387,8088
Europe,Itally,1961,2,Q1,February,Electronics,273,6902
Europe,Itally,1962,2,Q1,February,Hardware,379,8559
Europe,Itally,1963,2,Q1,February,Computers,180,7224
Europe,Itally,1964,2,Q1,February,Furniture,387,8220
Europe,Itally,1965,2,Q1,February,Home,119,6756
Europe,Itally,1966,2,Q1,February,Grossery,433,645
Europe,Itally,1967,2,Q1,February,Electronics,344,3994
Europe,Itally,1968,2,Q1,February,Electronics,290,239
Europe,Itally,1969,2,Q1,February,Hardware,331,2486
Europe,Itally,1970,2,Q1,February,Computers,142,9421
Europe,Itally,1971,2,Q1,February,Furniture,347,3973
Europe,Itally,1972,2,Q1,February,Home,387,8139
Europe,Itally,1973,2,Q1,February,Grossery,275,7989
Europe,Itally,1974,2,Q1,February,Electronics,238,7350
Europe,Itally,1975,2,Q1,February,Electronics,418,7762
Europe,Itally,1976,2,Q1,February,Hardware,106,6795
Europe,Itally,1977,2,Q1,February,Computers,246,9355
Europe,Itally,1978,2,Q1,February,Furniture,326,6598
Europe,Itally,1979,2,Q1,February,Home,308,1262
Europe,Itally,1980,2,Q1,February,Grossery,111,8117
Europe,Itally,1981,2,Q1,February,Electronics,289,344
Europe,Itally,1982,2,Q1,February,Electronics,291,6995
Europe,Itally,1983,2,Q1,February,Hardware,82,9405
Europe,Itally,1984,2,Q1,February,Computers,442,6353
Europe,Itally,1985,2,Q1,February,Furniture,151,8205
Europe,Itally,1986,2,Q1,February,Home,129,2997
Europe,Itally,1987,2,Q1,February,Grossery,120,7752
